OBJECTID,pointid,percentage,Lon,Lat,RastX,RastY
4801,58708,0.313333333,-77.74171778,54.83870278,-587965.5142,1238665.171
4802,58709,1.399999976,-77.58904216,54.81406722,-578649.8396,1234719.864
4803,58713,1.00999999,-76.98040811,54.7134305,-541404.6812,1218916.821
4804,58716,1.820000052,-76.52614106,54.63576705,-513489.353,1207041.808
4805,58718,1.820000052,-76.22436715,54.58295773,-494888.028,1199114.403
4806,58721,11.31333351,-75.77333715,54.50220301,-466999.4656,1187207.332
4807,58722,2.140000105,-75.62343354,54.47487589,-457706.8747,1183234.076
4808,58723,12.7966671,-75.47375176,54.44734516,-448416.0888,1179258.715
4809,58724,0.349999994,-75.32429298,54.41961133,-439127.112,1175281.256
4810,58725,1.820000052,-75.17505833,54.3916749,-429839.9482,1171301.705
4811,58726,8.529999733,-75.02604896,54.36353637,-420554.6013,1167320.068
4812,58727,0.200000003,-74.877266,54.33519627,-411271.0752,1163336.351
4813,58730,0.319999993,-74.43228651,54.24897163,-383431.4603,1151372.792
4814,58731,9.136666298,-74.2844201,54.21983036,-374155.2556,1147380.824
4815,58732,5.483333111,-74.13678549,54.1904901,-364880.8907,1143386.81
4816,58733,0.286666662,-73.98938374,54.16095137,-355608.3691,1139390.755
4817,58734,7.693333149,-73.84221587,54.1312147,-346337.6945,1135392.667
4818,58739,2.369999886,-73.10991983,53.97958078,-300012.1502,1115371.951
4819,58740,2.356666803,-72.96417612,53.94866763,-290752.6314,1111361.8
4820,58742,0.076666668,-72.67341176,53.88625926,-272239.2109,1103335.54
4821,58743,0.649999976,-72.52839294,53.85476513,-262985.3158,1099319.445
4822,58744,0.900000036,-72.38361757,53.82307843,-253733.3019,1095301.383
4823,58746,0.330000013,-72.09480068,53.75912951,-235234.93,1087259.38
4824,58747,0.900000036,-71.95076089,53.7268684,-225988.5785,1083235.454
4825,58748,0.900000036,-71.806968,53.69441691,-216744.1207,1079209.586
4826,58750,4.320000172,-71.52012624,53.62894505,-198260.8983,1071152.053
4827,58751,2.470000029,-71.37707899,53.5959258,-189022.1399,1067120.401
4828,58752,6.673333168,-71.23428189,53.56271839,-179785.2871,1063086.834
4829,58753,0.900000036,-71.09173572,53.52932341,-170550.3429,1059051.358
4830,58754,15.78999901,-70.94944125,53.49574141,-161317.3103,1055013.981
4831,58755,6.53666687,-70.80739923,53.46197295,-152086.192,1050974.709
4832,58757,1.75,-70.5240755,53.39387893,-133629.7096,1042890.506
4833,58758,6.486666679,-70.38279523,53.3595545,-124404.351,1038845.589
4834,58759,0.900000036,-70.24177031,53.32504588,-115180.9177,1034798.803
4835,58760,4.890000343,-70.10100142,53.29035364,-105959.4124,1030750.155
4836,58761,0.900000036,-69.96048924,53.25547836,-96739.83762,1026699.651
4837,58762,13,-69.82023444,53.22042061,-87522.19606,1022647.299
4838,58763,6.673333168,-69.68023767,53.18518095,-78306.49022,1018593.105
4839,58764,2.039999962,-69.54049958,53.14975997,-69092.72262,1014537.076
4840,58765,1.483333349,-69.40102079,53.11415825,-59880.89572,1010479.218
4841,58766,8.289999962,-69.26180191,53.07837636,-50671.01198,1006419.537
4842,58767,3.99000001,-69.12284356,53.04241487,-41463.07379,1002358.041
4843,58768,0.983333349,-68.98414632,53.00627437,-32257.08352,998294.7362
4844,58769,0.576666653,-68.84571078,52.96995545,-23053.0435,994229.6289
4845,58770,0.576666653,-68.7075375,52.93345867,-13850.95604,990162.7259
4846,58771,0.576666653,-68.56962704,52.89678463,-4650.823402,986094.0337
4847,58772,6.600000381,-68.43197994,52.85993391,4547.352188,982023.559
4848,58773,19.48999977,-68.29459674,52.82290709,13743.56854,977951.3084
4849,58775,23.16333389,-68.02062408,52.7483275,32130.11489,969801.5059
4850,58776,4.783333302,-67.88403563,52.7107759,41320.44069,965723.9671
4851,58777,3.99000001,-67.74771308,52.67305056,50508.7988,961644.6788
4852,58778,0.983333349,-67.61165691,52.63515205,59695.18722,957563.6475
4853,58779,9.999999046,-67.47586758,52.59708097,68879.60394,953480.8798
4854,58781,18.38333321,-67.20509122,52.52042347,87242.51453,945310.1616
4855,58782,9.059999466,-67.07010505,52.48183822,96421.00458,941222.2242
4856,58783,12.47333241,-66.93538745,52.44308277,105597.5153,937132.5767
4857,58784,2.910000086,-66.80093883,52.4041577,114772.0449,933041.2256
4858,58785,15.86666679,-66.66675957,52.36506362,123944.5916,928948.1775
4859,58786,4.783333302,-66.53285006,52.32580111,133115.1536,924853.4389
4860,58787,0.313333333,-66.39921067,52.28637077,142283.7292,920757.0163
4861,58788,17.32666588,-66.26584175,52.2467732,151450.3167,916658.9163
4862,58789,5.196666718,-66.13274367,52.20700898,160614.9145,912559.1455
4863,58790,0.076666668,-65.99991675,52.16707873,169777.5208,908457.7102
4864,58791,20.71666718,-65.86736132,52.12698303,178938.1343,904354.6171
4865,58792,2.299999952,-65.7350777,52.08672248,188096.7531,900249.8725
4866,58793,17.35666656,-65.6030662,52.04629768,197253.3759,896143.4831
4867,58794,11.4533329,-65.4713271,52.00570923,206408.0012,892035.4553
4868,58795,3.446666718,-65.3398607,51.96495772,215560.6274,887925.7956
4869,58796,12.72666645,-65.20866727,51.92404376,224711.2532,883814.5104
4870,58798,20.71666718,-64.94710035,51.84173086,243006.4978,875587.0896
4871,58799,15.42666626,-64.81672736,51.80033312,252151.1139,871470.9668
4872,58800,24.69666672,-64.68662833,51.75877532,261293.7241,867353.2444
4873,58801,0.386666656,-64.55680348,51.71705807,270434.3271,863233.9288
4874,58802,7.29333353,-64.42725303,51.67518195,279572.9217,859113.0263
4875,58803,38.96333313,-64.29797717,51.63314758,288709.5067,854990.5435
4876,58804,6.399999619,-64.16897611,51.59095555,297844.0809,850866.4867
4877,58805,18.33333397,-64.04025001,51.54860646,306976.643,846740.8623
4878,58806,20.94666672,-63.91179907,51.50610092,316107.1921,842613.6766
4879,58807,1.793333292,-63.78362343,51.46343952,325235.7269,838484.9362
4880,58809,18.27666664,-63.52809868,51.37765155,343486.7498,830222.8162
4881,58810,29.32666588,-63.40074985,51.33452618,352609.2357,826089.4493
4882,58811,21.16666603,-63.27367688,51.29124736,361729.7033,821954.553
4883,58812,26.59666634,-63.1468799,51.24781569,370848.1516,817818.1336
4884,58813,0.546666682,-63.020359,51.20423177,379964.5798,813680.1974
4885,58814,15.39666653,-62.89411429,51.16049619,389078.9868,809540.7507
4886,58815,29.47333336,-62.76814585,51.11660957,398191.3719,805399.7997
4887,58816,17.76000023,-62.64245376,51.07257249,407301.7342,801257.3509
4888,58817,20.46333313,-62.51703809,51.02838557,416410.073,797113.4103
4889,58818,31.29333305,-62.39189891,50.98404939,425516.3873,792967.9843
4890,58819,29.02666664,-62.26703626,50.93956457,434620.6765,788821.0792
4891,58820,9.993333817,-62.14245019,50.8949317,443722.9398,784672.7011
4892,58821,21.32666588,-62.01814074,50.85015137,452823.1766,780522.8563
4893,58822,24.06666565,-61.89410792,50.8052242,461921.3861,776371.5511
4894,58823,14.00666714,-61.77035176,50.76015077,471017.5677,772218.7915
4895,58824,30.0233326,-61.64687227,50.71493169,480111.7209,768064.5838
4896,58825,22.9066658,-61.52366944,50.66956755,489203.8449,763908.9342
4897,58826,28.43000031,-61.40074327,50.62405896,498293.9393,759751.8488
4898,58828,30.44666672,-61.15572085,50.53261081,516468.037,751433.3952
4899,58829,38.95000076,-61.03362454,50.48667243,525552.0393,747272.0394
4900,58830,40.53333282,-60.91180478,50.44059199,534634.0099,743109.2722
4901,58831,30.24333382,-60.79026151,50.39437008,543713.9484,738945.1
4902,58832,30.07333374,-60.6689947,50.3480073,552791.8545,734779.5287
4903,58833,35.23666763,-60.54800426,50.30150424,561867.7276,730612.5643
4904,58834,29.31999969,-60.42729013,50.25486149,570941.5676,726444.2131
4905,58835,33.3133316,-58.18607208,49.34289741,742957.9138,646989.9854
4906,58836,60.44666672,-58.07085798,49.29358518,751991.0512,642795.1474
4907,58838,5.216666698,-57.84124906,49.19457937,770051.2206,634401.6886
4908,58839,36.4766655,-57.72685379,49.14488694,779078.2529,630203.0792
4909,58840,52.0933342,-57.61273099,49.09506895,788103.2505,626003.2243
4910,58841,26.32999992,-57.49888043,49.04512596,797126.2136,621802.1294
4911,58842,21.30999947,-57.38530186,48.99505857,806147.1425,617599.8002
4912,58843,30.93333435,-57.27199504,48.94486734,815166.0375,613396.2425
4913,58845,21.2733345,-57.04619557,48.84411568,833197.7267,604985.4639
4914,58849,13.45333385,-56.59784583,48.64115168,869236.7114,588149.4118
4915,58850,37.08666611,-56.48643367,48.59010972,878241.3777,583937.4116
4916,58851,14.28333282,-56.37529104,48.53894851,887244.0129,579724.2277
4917,58853,53.40333176,-56.15381315,48.43627065,905243.1916,571294.3307
4918,58855,18.18000031,-55.93340969,48.33312264,923234.2514,562859.7649
4919,58857,34.39666748,-55.71407812,48.22950902,941217.1962,554420.5742
4920,58858,23.33333397,-55.60481348,48.17752902,950205.6269,550199.2581
4921,58859,1.169999957,-55.49581582,48.1254343,959192.0305,545976.8021
4922,58860,18.11333275,-55.3870848,48.07322544,968176.4076,541753.2115
4923,58861,29.94999886,-55.27862009,48.020903,977158.7589,537528.4919
4924,58862,19.14999962,-55.17042132,47.96846752,986139.0849,533302.6484
4925,58864,13.35333347,-54.95482022,47.86325973,1004093.664,524847.6118
4926,58865,7.886666775,-54.84741717,47.81048853,1013067.918,520618.4292
4927,58867,13.35333347,-54.63340424,47.70461429,1031010.359,512156.762
4928,58868,16,-54.52679361,47.65151237,1039978.548,507924.288
4929,58869,43.34000015,-54.20854053,47.49155399,1066870.995,495220.3674
4930,58872,80.8133316,-53.78787242,47.27677397,1102699.343,478266.8378
4931,58874,72.63666534,-53.47510935,47.11458145,1129549.446,465540.645
4932,58875,63.88000107,-53.37137433,47.06030922,1138495.455,461296.5041
4933,58876,73.70999908,-53.26789829,47.00593387,1147439.454,457051.3334
4934,58877,73.76333618,-53.16468079,46.95145594,1156381.442,452805.138
4935,58878,31.3599987,-53.06172142,46.89687596,1165321.42,448557.9228
4936,58879,44.19666672,-52.95901975,46.84219447,1174259.391,444309.6929
4937,58952,13.33333302,-118.1383165,53.60914617,-3005771.449,2151186.72
4938,58955,7.950000286,-117.7070356,53.70568864,-2977161.547,2141378.763
4939,58958,0.953333318,-117.2735622,53.80051118,-2948551.002,2131546.423
4940,58963,3.803333282,-116.5462997,53.9546868,-2900865.831,2115104.805
4941,58964,0.183333337,-116.4001345,53.9849378,-2891328.719,2111808.3
4942,58965,0.953333318,-116.253734,54.01499283,-2881791.598,2108509.063
4943,59003,0.949999988,-110.5270826,55.0068577,-2519444.93,1981091.733
4944,59008,3.676666498,-109.7518448,55.11481555,-2471788.725,1964026.617
4945,59012,2.053333282,-109.1284133,55.19728024,-2433669.432,1950323.964
4946,59014,2.793333292,-108.8156515,55.2372031,-2414611.85,1943455.764
4947,59026,3.523333311,-106.9252587,55.45821288,-2300299.239,1902010.015
4948,59080,0.186666667,-98.19874429,56.04701286,-1786916.433,1710489.885
4949,59152,0.723333359,-78.54882354,54.87022482,-638502.2694,1249034.56
4950,59153,9.136666298,-78.39548503,54.84670747,-629180.1365,1245102.009
4951,59155,8.413332939,-78.08940117,54.79903805,-610541.0358,1237230.268
4952,59157,8.413332939,-77.78411739,54.75052534,-591908.8531,1229349.719
4953,59158,0.286666662,-77.63177893,54.7259539,-582595.3675,1225406.157
4954,59160,1.00999999,-77.32771561,54.67618316,-563973.6304,1217512.488
4955,59161,6.889999866,-77.17599338,54.65098479,-554665.3878,1213562.394
4956,59162,2.083333254,-77.02447918,54.62557839,-545358.9018,1209610.135
4957,59163,1.00999999,-76.87317429,54.59996443,-536054.1767,1205655.718
4958,59164,0.200000003,-76.72208,54.57414338,-526751.2169,1201699.148
4959,59165,0.076666668,-76.57119755,54.54811573,-517450.0267,1197740.433
4960,59167,0.200000003,-76.27007321,54.49544255,-498852.972,1189816.591
4961,59168,0.286666662,-76.11983376,54.468798,-489557.116,1185851.477
4962,59170,9.136666298,-75.82000639,54.41489542,-470970.7671,1177914.895
4963,59171,5.796666622,-75.67042084,54.38763837,-461680.2825,1173943.439
4964,59172,0.149999991,-75.52105561,54.36017816,-452391.5964,1169969.882
4965,59173,8.413332939,-75.37191186,54.33251528,-443104.713,1165994.231
4966,59174,1.820000052,-75.22299073,54.30465023,-433819.6361,1162016.491
4967,59176,0.200000003,-74.92582086,54.24831565,-415254.9177,1154054.773
4968,59177,10.6133337,-74.77757434,54.21984714,-405975.2838,1150070.807
4969,59178,1.399999976,-74.62955488,54.19117849,-396697.472,1146084.779
4970,59179,2.083333254,-74.48176357,54.16231023,-387421.4859,1142096.695
4971,59180,0.286666662,-74.33420147,54.13324287,-378147.3293,1138106.562
4972,59181,0.313333333,-74.18686964,54.10397693,-368875.0059,1134114.385
4973,59182,8.243332863,-74.0397691,54.07451293,-359604.5193,1130120.172
4974,59183,4.486666679,-73.8929009,54.04485139,-350335.8732,1126123.93
4975,59184,0.200000003,-73.74626603,54.01499283,-341069.0711,1122125.663
4976,59185,0.639999986,-73.5998655,53.9849378,-331804.1165,1118125.38
4977,59190,2.083333254,-72.87141201,53.83173394,-285507.1787,1098093.939
4978,59191,4.106666565,-72.72643777,53.80051118,-276253.3818,1094081.692
4979,59194,8.25,-72.29296441,53.70568864,-248503.2317,1082033.149
4980,59195,0.319999993,-72.14895935,53.67369819,-239256.9393,1078013.056
4981,59196,13.62666702,-72.00519876,53.64151719,-230012.5309,1073991.019
4982,59197,0.649999976,-71.86168349,53.60914617,-220770.0096,1069967.043
4983,59198,3.400000095,-71.71841435,53.57658571,-211529.3785,1065941.136
4984,59200,1.216666698,-71.43261776,53.51089861,-193053.7989,1057883.552
4985,59201,3.99000001,-71.29009191,53.4777731,-183818.8562,1053851.888
4986,59202,0.676666677,-71.14781538,53.44446035,-174585.8156,1049818.32
4987,59203,0.330000013,-71.00578896,53.41096092,-165354.68,1045782.852
4988,59205,2.326666594,-70.72248942,53.34340429,-146898.1346,1037706.247
4989,59207,0.576666653,-70.44019916,53.27510769,-128449.2423,1029622.126
4990,59208,0.900000036,-70.29943429,53.24068332,-119227.6729,1025577.263
4991,59209,4.890000343,-70.15892386,53.20607566,-110008.0249,1021530.541
4992,59210,0.529999971,-70.01866854,53.17128528,-100790.3009,1017481.967
4993,59211,5.803333282,-69.878669,53.13631273,-91574.5034,1013431.546
4994,59212,0.216666654,-69.73892588,53.10115861,-82360.63505,1009379.286
4995,59213,6.673333168,-69.59943985,53.06582348,-73148.69832,1005325.192
4996,59215,8.413332939,-69.3212415,52.99461247,-54730.62963,997211.5332
4997,59217,3.99000001,-69.04407883,52.92268432,-36320.31673,989090.6215
4998,59218,3.99000001,-68.90588735,52.88645276,-27118.0746,985027.4623
4999,59219,0.900000036,-68.76795654,52.85004364,-17917.77843,980962.5096
5000,59220,1.216666698,-68.63028695,52.81345755,-8719.4305,976895.7701
5001,59222,5.213333607,-68.35573362,52.73975677,9671.411784,968756.9567
5002,59223,3.99000001,-68.21885092,52.70264325,18863.90177,964684.896
5003,59224,8.496666908,-68.08223155,52.66535508,28054.43481,960611.0746
5004,59225,0.983333349,-67.94587602,52.62789285,37243.00879,956535.4992
5005,59226,1.75,-67.8097848,52.59025715,46429.62166,952458.1763
5006,59228,31.01666641,-67.53839719,52.51446765,64796.956,944298.3142
5007,59229,0.083333336,-67.40310172,52.47631504,73977.67352,940215.788
5008,59230,0.576666653,-67.26807239,52.4379913,83156.42201,936131.5406
5009,59231,0.906666696,-67.13330963,52.39949702,92333.19959,932045.5783
5010,59232,0.286666662,-66.99881387,52.36083279,101508.0044,927957.9077
5011,59233,3.99000001,-66.86458551,52.3219992,110680.8346,923868.5354
5012,59234,14.06333351,-66.73062494,52.28299685,119851.6884,919777.4678
5013,59235,4.769999981,-66.59693254,52.24382632,129020.5641,915684.7115
5014,59236,22.37000084,-66.4635087,52.2044882,138187.4598,911590.2729
5015,59237,4.106666565,-66.33035377,52.16498309,147352.374,907494.1586
5016,59238,0.286666662,-66.19746811,52.12531159,156515.3049,903396.375
5017,59239,6.486666679,-66.06485205,52.08547427,165676.251,899296.9287
5018,59240,10.63000011,-65.93250593,52.04547175,174835.2105,895195.8261
5019,59241,20.71666718,-65.80043005,52.0053046,183992.182,891093.0736
5020,59242,7.449999809,-65.66862475,51.96497344,193147.164,886988.6778
5021,59243,20.71666718,-65.5370903,51.92447885,202300.1548,882882.6451
5022,59244,11.42666626,-65.405827,51.88382142,211451.1531,878774.9819
5023,59245,14.0666666,-65.27483513,51.84300176,220600.1573,874665.6946
5024,59246,20.71666718,-65.14411494,51.80202046,229747.1662,870554.7898
5025,59247,11.3866663,-65.01366671,51.76087811,238892.1782,866442.2738
5026,59248,13.65333366,-64.88349067,51.71957532,248035.1921,862328.1531
5027,59249,15.97999954,-64.75358706,51.67811268,257176.2065,858212.434
5028,59250,0.706666648,-64.62395611,51.63649078,266315.2201,854095.1229
5029,59251,2.643333197,-64.49459802,51.59471023,275452.2318,849976.2263
5030,59252,0.576666653,-64.36551302,51.55277162,284587.2402,845855.7505
5031,59253,3.660000086,-64.23670129,51.51067555,293720.2441,841733.7019
5032,59254,12.72999954,-64.10816302,51.46842262,302851.2424,837610.0869
5033,59256,18.61333275,-63.85190756,51.38344856,321107.2178,829358.1829
5034,59257,3.426666498,-63.7241907,51.34072863,330232.1926,825229.9065
5035,59258,17.25333405,-63.59674794,51.29785423,339355.1574,821100.0892
5036,59259,39.00333405,-63.46957944,51.25482596,348476.1112,816968.737
5037,59261,1.389999986,-63.21606567,51.16831019,366711.9818,808701.4535
5038,59262,15.89999962,-63.08972064,51.1248239,375826.8967,804565.5348
5039,59263,20.44666672,-62.96365033,51.08118612,384939.7969,800428.1064
5040,59264,22.53999901,-62.83785481,51.03739746,394050.6813,796289.1747
5041,59265,38.28333282,-62.71233418,50.99345851,403159.5492,792148.7459
5042,59266,31.1566658,-62.5870885,50.94936988,412266.3998,788006.8262
5043,59267,21.00333405,-62.46211785,50.90513217,421371.2322,783863.4219
5044,59268,17.56666756,-62.33742229,50.86074596,430474.0457,779718.5392
