FID,ANNEE,SUPER_HA,Ia,NIVEAU,Longitude,Latitude,X,Y,RastX,RastY
22878,2012,0.521548807,2,Modéré,-79.37548857,47.05032207,1184736.022,-71389.99566,-821554.0429,401941.7354
22879,2012,59.95936929,2,Modéré,-79.33683766,47.04767283,1187679.711,-70957.13345,-818701.0211,401208.2105
22880,2012,43.61347539,1,Léger,-79.24774782,47.04398278,1194398.165,-69689.92095,-812082.6298,399788.2785
22881,2012,181.304716,1,Léger,-79.23660709,47.04292308,1195254.711,-69595.79362,-811264.7321,399545.6366
22882,2012,0.353605863,2,Modéré,-79.37549142,47.05110388,1184714.506,-71305.06705,-821541.1235,402027.5104
22883,2012,0.400650619,2,Modéré,-79.37455797,47.05096601,1184787.612,-71302.66649,-821473.4692,402001.6739
22884,2012,0.34502042,2,Modéré,-79.38378062,47.05156345,1184086.15,-71409.46357,-822154.7358,402173.1113
22885,2012,33.3559573,2,Modéré,-79.38182578,47.04946409,1184288.564,-71601.27706,-822043.4983,401920.4167
22886,2012,170.4297306,3,Grave,-79.31941841,47.04263615,1189071.009,-71179.143,-816881.3462,401182.8169
22887,2012,0.158831751,3,Grave,-79.28201507,47.05072079,1191668.386,-69600.54126,-814539.9698,400916.8833
22888,2012,1.468328515,2,Modéré,-79.37513105,47.0518116,1184721.993,-71221.42748,-821502.2231,402100.9895
22889,2012,44.2917798,3,Grave,-79.35498966,47.04898313,1186295.461,-71153.46536,-820039.8614,401559.7599
22890,2012,0.045955807,3,Grave,-79.28655385,47.0541162,1191238.223,-69316.59877,-814823.7106,401341.0385
22891,2012,1.06092087,2,Modéré,-79.214555,47.05507181,1196557.902,-67861.34738,-809409.895,400628.7727
22892,2012,0.008460716,3,Grave,-79.28861603,47.05561984,1191043.882,-69191.83297,-814953.2507,401529.4583
22893,2012,2.448017254,2,Modéré,-79.21044829,47.0555052,1196850.842,-67737.00529,-809094.8131,400629.878
22894,2012,16.51042463,2,Modéré,-79.25251078,47.05456727,1193753.757,-68629.34754,-812263.9968,401003.4927
22895,2012,0.005485232,2,Modéré,-79.27609426,47.05733378,1191926.724,-68771.04288,-813986.0149,401574.9462
22896,2012,0.001135072,2,Modéré,-79.27587914,47.05765689,1191933.836,-68731.90443,-813964.5109,401607.9431
22897,2012,1.200636095,2,Modéré,-79.28545468,47.0566078,1191251.568,-69025.28136,-814699.7997,401601.8311
22898,2012,4.505050203,2,Modéré,-79.27566091,47.05691375,1191970.417,-68808.56138,-813960.5221,401523.9417
22899,2012,8.002144417,3,Grave,-79.27381782,47.05695977,1192106.01,-68769.02203,-813821.5895,401508.0261
22900,2012,54.92168198,3,Grave,-79.27673153,47.04853024,1192120.857,-69739.54253,-814180.2854,400616.4729
22901,2012,0.281405357,3,Grave,-79.292619,47.0585691,1190665.829,-68946.30743,-815204.17,401898.5658
22902,2012,4.139579858,2,Modéré,-79.27820617,47.05828342,1191743.874,-68707.43446,-814128.5211,401703.1393
22903,2012,0.232229415,3,Grave,-79.29541076,47.06031672,1190410.665,-68808.673,-815384.2982,402122.0602
22904,2012,0.068213761,3,Grave,-79.29480341,47.06022105,1190458.383,-68807.70099,-815340.3682,402104.6465
22905,2012,33.41376802,3,Grave,-79.28129642,47.05406642,1192202.445,-69223.51573,-814413.16,401145.346
22906,2012,84.46892392,3,Grave,-79.38322788,47.05493063,1184035.464,-71033.15533,-822056.7318,402536.0549
22907,2012,0.290645671,2,Modéré,-79.29837075,47.06070554,1190180.228,-68821.81448,-815599.6829,402198.4417
22908,2012,2.665464738,3,Grave,-79.30482429,47.05969285,1189728.74,-69052.59265,-816100.311,402160.9367
22909,2012,82.55952611,3,Grave,-79.29363447,47.0558097,1190666.088,-69265.15454,-815326.2294,401607.4314
22910,2012,3.740549758,3,Grave,-79.28957971,47.06033669,1190843.091,-68697.35284,-814946.8847,402057.8272
22911,2012,3.846741965,3,Grave,-79.26749216,47.05841839,1192535.685,-68491.96759,-813323.1229,401596.1111
22912,2012,2.388205923,2,Modéré,-79.29835743,47.06105552,1190171.636,-68783.53456,-815592.8451,402236.6791
22913,2012,2.553251032,2,Modéré,-79.29418817,47.0613715,1190472.558,-68671.17916,-815275.0703,402223.8282
22914,2012,0.001106228,3,Grave,-79.38913749,47.06300772,1183376.562,-70265.16221,-822363.795,403489.7344
22915,2012,0.009019541,3,Grave,-79.38909805,47.06322559,1183373.56,-70240.74674,-822357.1751,403513.1736
22916,2012,9.076000962,3,Grave,-79.26795178,47.06022417,1192452.018,-68304.39914,-813327.5473,401799.4143
22917,2012,0.708337559,2,Modéré,-79.29891442,47.06299306,1190077.224,-68583.42502,-815602.2798,402455.5503
22918,2012,0.369022974,3,Grave,-79.26832164,47.06407498,1192318.92,-67892.93793,-813291.2166,402226.0415
22919,2012,55.46429133,3,Grave,-79.27289418,47.05794036,1192007.669,-68645.21538,-813551.398,401862.6709
22920,2012,148.7334793,2,Modéré,-79.24268616,47.05906536,1194359.661,-67956.21632,-811452.7444,401385.4831
22921,2012,0.001278213,2,Modéré,-79.27590152,47.06628154,1191695.683,-67795.25122,-813822.6384,402554.2609
22922,2012,5.557507461,2,Modéré,-79.27937825,47.06487502,1191419.489,-68013.20213,-814171.8351,402407.875
22923,2012,358.5422125,3,Grave,-79.30796657,47.05352207,1189664.444,-69781.87713,-816438.7065,401519.9151
22924,2012,74.14672049,3,Grave,-79.38262978,47.06117767,1183909.758,-70342.98524,-821906.8891,403214.2777
22925,2012,13.47307167,2,Modéré,-79.30207345,47.06421461,1189809.247,-68509.79287,-815818.6569,402625.5396
22926,2012,85.14597486,3,Grave,-79.39624303,47.06171041,1182884.139,-70538.36548,-822918.0591,403429.1219
22927,2012,0.015607636,3,Grave,-79.36827657,47.06937701,1184752.333,-69184.52765,-820693.5785,403948.7548
22928,2012,5.20792826,2,Modéré,-79.30243304,47.0654196,1189749.55,-68385.58329,-815825.5117,402761.814
22929,2012,156.2612491,2,Modéré,-79.2844674,47.06238735,1191166.51,-68378.80557,-814529.4956,402224.5584
22930,2012,1.082574063,3,Grave,-79.31501152,47.06889019,1188720.669,-68243.63766,-816710.2661,403285.9678
22931,2012,0.81279747,3,Grave,-79.36884964,47.0706167,1184675.983,-69060.46394,-820715.7093,404091.2837
22932,2012,0.442273168,3,Grave,-79.37916907,47.07112144,1183895.92,-69197.74232,-821480.448,404265.0459
22933,2012,0.048298678,3,Grave,-79.31673931,47.07188766,1188510.409,-67950.20658,-816789.6699,403634.4584
22934,2012,3.078701805,3,Grave,-79.28995278,47.07076814,1190529.608,-67570.9095,-814801.0043,403206.2919
22935,2012,192.1275899,2,Modéré,-79.21048916,47.06165322,1196678.472,-67070.00751,-808996.2328,401304.8162
22936,2012,0.321873263,3,Grave,-79.31774047,47.07237553,1188422.741,-67915.89898,-816856.5405,403699.3966
22937,2012,0.065106589,2,Modéré,-79.22310252,47.07536605,1195365.035,-65817.61188,-809714.6256,402951.865
22938,2012,0.041606621,2,Modéré,-79.29159867,47.07554499,1190276.577,-67082.69655,-814844.7289,403748.9957
22939,2012,0.085522973,3,Grave,-79.36704916,47.07563864,1184672.766,-68481.11948,-820496.514,404621.3908
22940,2012,0.058127834,2,Modéré,-79.22287408,47.0757612,1195371.116,-65770.3964,-809690.9609,402992.6301
22941,2012,0.049774156,3,Grave,-79.36723714,47.0759834,1184649.41,-68447.15092,-820504.8114,404661.3557
22942,2012,32.45733253,3,Grave,-79.40589291,47.07305379,1181858.751,-69484.68737,-823450.1821,404784.1018
22943,2012,3.297667212,2,Modéré,-79.28950401,47.0749828,1190447.459,-67104.58038,-814697.1353,403663.4793
22944,2012,0.006873759,2,Modéré,-79.29163961,47.07665567,1190243.115,-66962.78578,-814829.284,403871.2894
22945,2012,120.5950505,2,Modéré,-79.29875295,47.07154576,1189855.032,-67651.10151,-815447.5321,403391.8173
22946,2012,0.051003904,2,Modéré,-79.21908554,47.07775628,1195597.35,-65482.48459,-809373.9968,403168.638
22947,2012,0.064746747,2,Modéré,-79.21640957,47.07811156,1195786.132,-65393.5911,-809167.5724,403177.3508
22948,2012,0.110927672,2,Modéré,-79.21848013,47.07816476,1195631.032,-65426.73579,-809321.8631,403206.6027
22949,2012,4.908570363,3,Grave,-79.28096056,47.07919976,1190966.011,-66486.48242,-813986.7067,404028.8087
22950,2012,1.53213442,3,Grave,-79.2766088,47.07930595,1191286.073,-66393.45081,-813658.8584,403990.9663
22951,2012,0.315052919,3,Grave,-79.2762726,47.0804491,1191279.682,-66262.95962,-813614.6401,404112.5351
22952,2012,0.117241364,3,Grave,-79.27433803,47.08064005,1191418.016,-66205.97981,-813466.507,404111.487
22953,2012,18.10056102,3,Grave,-79.31912026,47.07644547,1188209.021,-67499.42799,-816891.9202,404161.5366
22954,2012,160.5026266,3,Grave,-79.28116961,47.07281266,1191125.549,-67184.36598,-814108.7508,403330.5726
22955,2012,335.5311355,3,Grave,-79.35770877,47.06364477,1185693.615,-69610.81537,-819997.7717,403198.7581
22956,2012,0.082105045,3,Grave,-79.3565882,47.08110461,1185300.344,-67692.18858,-819621.1011,405100.965
22957,2012,182.3561078,2,Modéré,-79.23745162,47.07012701,1194444.127,-66656.29702,-810876.9607,402539.6203
22958,2012,37.45184775,3,Grave,-79.30555493,47.07853938,1189158.671,-67018.39139,-815840.542,404236.4514
22959,2012,22.0594184,3,Grave,-79.3988186,47.07859914,1182233.234,-68750.44746,-822826.8299,405310.8349
22960,2012,0.002227537,3,Grave,-79.39795488,47.0813776,1182221.768,-68432.38455,-822715.3601,405605.5958
22961,2012,14.38806721,3,Grave,-79.32051252,47.07516189,1188180.174,-67664.9347,-816935.6626,403698.0233
22962,2012,9.217957946,3,Grave,-79.32159281,47.07550259,1187870.781,-67648.09421,-816958.7422,403580.1396
22963,2012,188.3436571,3,Grave,-79.37235828,47.07156788,1184389.515,-69022.55059,-820962.6753,404235.7569
22964,2012,0.05550065,2,Modéré,-79.2864154,47.08312465,1190453.623,-66162.17496,-814330.0473,404521.3836
22965,2012,267.0183753,2,Modéré,-79.22228581,47.06879881,1195606.189,-66515.76674,-809762.3233,402222.1069
22966,2012,0.046457031,2,Modéré,-79.28514505,47.08364032,1190533.767,-66082.37354,-814226.2782,404563.4902
22967,2012,0.02606275,3,Grave,-79.34148194,47.0845046,1186328.9,-67041.07431,-818432.4642,405300.9549
22968,2012,0.734500655,3,Grave,-79.21638392,47.08421016,1195620.202,-64730.70119,-809064.7034,403846.0992
22969,2012,6.355968846,2,Modéré,-79.2888583,47.0824721,1190290.202,-66278.7951,-814523.9555,404477.6084
22970,2012,1.57138194,3,Grave,-79.2147144,47.084421,1195738.259,-64676.4177,-808936.1129,403850.3543
22971,2012,1.527230776,3,Grave,-79.19126859,47.08479878,1197467.178,-64194.30868,-807172.9743,403627.0493
22972,2012,807.5691477,3,Grave,-79.33916139,47.06369826,1187069.624,-69259.28509,-818606.8879,402992.0882
22973,2012,0.066402651,3,Grave,-79.3469436,47.08619387,1185877.388,-66959.34932,-818813.3084,405548.7017
22974,2012,2.30497437,3,Grave,-79.18792498,47.08572261,1197689.739,-64031.02433,-806907.1673,403690.6939
22975,2012,0.068716031,3,Grave,-79.31044929,47.08850018,1188522.868,-66027.57992,-816040.9462,405384.7765
22976,2012,0.091118706,3,Grave,-79.30986427,47.08888098,1188555.863,-65975.27355,-815990.7641,405419.8712
22977,2012,1.46951241,3,Grave,-79.35121523,47.08863483,1185493.718,-66773.72521,-819092.3824,405865.2839
22978,2012,2.632549176,3,Grave,-79.24467243,47.09073689,1193244.277,-64553.00919,-811161.6025,404907.7436
22979,2012,89.6350279,3,Grave,-79.37347563,47.08692366,1183888.068,-67374.29391,-820788.4856,405932.6903
22980,2012,13.91193711,3,Grave,-79.18477213,47.08967187,1197814.712,-63542.76384,-806605.7346,404088.4211
22981,2012,4.939433367,3,Grave,-79.2378137,47.09069287,1193852.11,-64429.08597,-810562.9414,404799.7625
22982,2012,136.3248954,3,Grave,-79.31548207,47.08384924,1188276.592,-66626.99757,-816495.6523,404932.0419
22983,2012,3.110127837,2,Modéré,-79.26326003,47.0923423,1191919.024,-64727.14178,-812441.895,405269.2605
22984,2012,59.33559581,2,Modéré,-79.27564517,47.08807437,1191117.14,-65422.80194,-813440.7462,404941.8195
22985,2012,6.527557902,2,Modéré,-79.32805721,47.09061038,1187158.486,-66127.12388,-817324.6537,405817.1634
22986,2012,0.043580336,2,Modéré,-79.32151849,47.09426245,1187543.87,-65608.23262,-816773.8371,406143.0597
22987,2012,18.23189673,3,Grave,-79.32957561,47.08865326,1187099.287,-66368.12996,-817471.1211,405619.8538
22988,2012,0.029214707,2,Modéré,-79.32273353,47.09472092,1187441.177,-65581.10164,-816857.1808,406207.2117
22989,2012,0.229725757,2,Modéré,-79.33155479,47.09435361,1186796.639,-65785.64873,-817524.0284,406267.6628
22990,2012,0.001264598,2,Modéré,-79.2606035,47.09487257,1192046.673,-64402.49253,-812200.8324,405516.6528
22991,2012,4.651984904,2,Modéré,-79.27652988,47.09337387,1190906.236,-64863.6352,-813418.7919,405533.1607
22992,2012,0.066975729,2,Modéré,-79.26070587,47.09488971,1192038.608,-64402.5491,-812208.2156,405519.6947
22993,2012,0.127259247,2,Modéré,-79.32153091,47.09491677,1187525.06,-65537.3689,-816763.8313,406214.9652
22994,2012,3.515372834,2,Modéré,-79.26177895,47.0942819,1191975.681,-64488.68592,-812298.7026,405465.2034
22995,2012,0.311223199,3,Grave,-79.33497173,47.09451152,1186538.766,-65832.23933,-817777.3099,406324.0227
22996,2012,54.1010845,2,Modéré,-79.32411177,47.09200423,1187413.173,-65902.02638,-817005.8234,405924.9817
22997,2012,80.03969242,3,Grave,-79.36326668,47.08691177,1184646.205,-67185.54393,-820023.9958,405814.3161
22998,2012,6.153646566,3,Grave,-79.2381469,47.09439476,1193725.657,-64033.23956,-810526.508,405209.6208
22999,2012,19.08183323,3,Grave,-79.32859532,47.08944025,1187435.211,-66264.34554,-817607.0825,406266.113
23000,2012,8.903117213,2,Modéré,-79.27388776,47.09513221,1191054.043,-64623.14832,-813191.615,405695.9977
23001,2012,0.013109159,3,Grave,-79.24479243,47.0975114,1193147.081,-63819.39556,-810972.6225,405626.7945
23002,2012,15.4599357,2,Modéré,-79.0263168,47.09544491,1209403.015,-59917.60029,-794636.9354,402949.059
23003,2012,10.72128553,2,Modéré,-79.30471973,47.0967196,1188723.109,-65027.46978,-815474.5721,406220.9673
23004,2012,116.8109557,2,Modéré,-79.28691723,47.09111614,1190197.368,-65303.36663,-814234.5559,405403.6503
23005,2012,0.025905798,2,Modéré,-79.30082196,47.10021734,1188916.549,-64574.60104,-815124.2842,406560.1964
23006,2012,252.3651673,3,Grave,-79.19435884,47.0909098,1197069.394,-63588.85813,-807303.7283,404332.3471
23007,2012,3.504557348,3,Grave,-79.40401206,47.09891847,1181294.948,-66638.37842,-822873.7056,407598.7527
23008,2012,12.02059163,3,Grave,-79.24485554,47.09839992,1193117.995,-63724.07879,-810962.6061,405724.9663
23009,2012,1.715575912,3,Grave,-79.33794097,47.0982676,1186215.854,-65479.48331,-817936.8236,406769.8947
23010,2012,3.421904094,3,Grave,-79.19190935,47.099925,1197002.76,-62563.65465,-806971.1873,405293.7332
23011,2012,0.078858962,2,Modéré,-79.2981155,47.10086588,1189099.577,-64453.54906,-814910.7678,406600.5038
23012,2012,0.065967234,2,Modéré,-79.30067313,47.10091452,1188908.506,-64496.07455,-815101.5074,406634.9682
23013,2012,135.484519,3,Grave,-79.35465285,47.09080262,1185179.424,-66602.27788,-819313.5571,406142.333
23014,2012,0.017152128,2,Modéré,-79.29870885,47.10167579,1189033.386,-64376.65024,-814941.6982,406696.0928
23015,2012,2.546759174,3,Grave,-79.33915871,47.09890037,1186108.219,-65433.43391,-818017.4275,406853.2119
23016,2012,301.2125678,3,Grave,-79.41931332,47.09052397,1180387.376,-67834.99494,-824161.0264,406854.2494
23017,2012,1.459029716,1,Léger,-79.40552471,47.10140949,1181114.937,-66395.72105,-822945.0186,407889.3051
23018,2012,42.98520503,1,Léger,-79.39860559,47.09958509,1181678.067,-66465.49504,-822457.6474,407609.7046
23019,2012,2.856954795,2,Modéré,-79.26809131,47.10050105,1191336.795,-63931.36326,-812668.1298,406219.0486
23020,2012,56.30292478,2,Modéré,-79.26873508,47.09488186,1191465.262,-64553.87332,-812845.8198,405307.2918
23021,2012,7.444974455,3,Grave,-79.35350826,47.09977745,1185019.49,-65605.59336,-819077.3769,407113.5457
23022,2012,8.213027354,3,Grave,-79.42742393,47.10151959,1179486.611,-66790.12938,-824582.8549,408153.4678
23023,2012,0.013349393,2,Modéré,-79.29771773,47.10384685,1189047.47,-64122.25371,-814831.2645,406922.9307
23024,2012,316.5466751,3,Grave,-79.33604027,47.08681406,1186670.066,-66688.76854,-817985.9493,405491.8066
23025,2012,1.920349044,3,Grave,-79.34851767,47.10283114,1185306.476,-65180.76984,-818652.4704,407391.3315
23026,2012,31.7994084,3,Grave,-79.41618687,47.10111204,1180331.701,-66625.95588,-823748.3632,407979.3796
23027,2012,1.306601506,2,Modéré,-79.34517737,47.10340635,1185538.614,-65056.01261,-818392.7002,407416.2064
23028,2012,0.033766495,2,Modéré,-79.29784551,47.1043068,1189025.399,-64074.67336,-814833.1641,406974.8331
23029,2012,2.002950414,2,Modéré,-79.3440971,47.10309365,1185627.304,-65069.85575,-818317.0409,407369.5577
23030,2012,5.262006054,2,Modéré,-79.24716552,47.10367775,1192801.697,-63194.11321,-811048.0286,406330.0969
23031,2012,419.8547584,3,Grave,-79.22380861,47.08564573,1195029.496,-64714.48588,-809597.6196,404087.5564
23032,2012,0.722059586,2,Modéré,-79.34783415,47.10464087,1185307.8,-64971.38123,-818570.9656,407581.9832
23033,2012,28.65297497,3,Grave,-79.41450102,47.103552,1180390.507,-66329.47651,-823581.0119,408227.5167
23034,2012,0.132439321,2,Modéré,-79.35004967,47.10550549,1185119.828,-64918.7123,-818722.3758,407702.1504
23035,2012,0.01370908,2,Modéré,-79.29587676,47.10587417,1189128.522,-63867.58868,-814659.5919,407124.3287
23036,2012,0.025205343,2,Modéré,-79.2466938,47.10612272,1192769.53,-62919.69707,-810972.1153,406592.9454
23037,2012,0.018205461,2,Modéré,-79.29567277,47.10615296,1189136.019,-63833.48773,-814639.6674,407152.5841
23038,2012,0.0161969,2,Modéré,-79.29508495,47.10678947,1189162.192,-63753.34866,-814585.0352,407215.7051
23039,2012,1.573046843,2,Modéré,-79.24454999,47.1055741,1192943.587,-62939.08337,-810820.6601,406508.4721
23040,2012,0.197650382,2,Modéré,-79.24431049,47.10649786,1192935.973,-62834.25416,-810787.3929,406607.0892
23041,2012,1.259252715,1,Léger,-79.14449475,47.10604568,1200349.3,-61005.49454,-803318.4303,405431.7616
23042,2012,79.63754169,2,Modéré,-79.29571614,47.09979429,1189306.896,-64525.15101,-814748.9637,406455.6267
23043,2012,17.43173472,1,Léger,-79.40352355,47.10554047,1181151.098,-65909.57222,-822725.6195,408319.2847
23044,2012,17.76916109,2,Modéré,-79.34280789,47.10275631,1185732.208,-65082.48385,-818226.1183,407317.8047
23045,2012,13.82054267,1,Léger,-79.14889102,47.10542311,1200040.593,-61156.04463,-803658.0026,405412.8208
23046,2012,0.096065573,2,Modéré,-79.29520051,47.10721841,1189141.875,-63708.90947,-814586.5376,407264.0673
23047,2012,30.02426638,2,Modéré,-79.30197077,47.10184692,1188786.713,-64419.0518,-815183.1483,406752.0012
23048,2012,18.03286522,1,Léger,-79.02537763,47.10401313,1209234.047,-58969.88,-794427.2395,403878.9412
23049,2012,8.94158436,3,Grave,-79.20456036,47.10597436,1195898.008,-62144.67117,-807818.876,406100.1116
23050,2012,1.038843413,2,Modéré,-79.29742943,47.10716339,1188978.054,-63756.5548,-814754.3673,407283.4074
